,item_id,interaction
8933,13397,19
8934,37499,17
8935,4745,104
8936,23724,11
8937,27179,5
8938,46711,5
8939,42264,5
8940,27392,18
8941,26789,6
8942,16587,12
8943,32844,6
8944,36846,10
8945,28394,12
8946,29956,15
8947,16616,9
8948,31655,21
8949,29363,14
8950,34725,10
8951,7706,24
8952,23959,16
8953,4995,18
8954,31389,3
8955,20462,8
8956,40872,1
8957,25232,33
8958,35157,53
8959,28796,10
8960,3191,10
8961,17383,12
8962,1961,5
8963,34592,7
8964,35396,8
8965,27081,12
8966,34622,7
8967,35398,4
8968,35399,6
8969,35400,5
8970,32696,4
8971,34591,15
8972,35402,8
8973,35403,4
8974,35404,9
8975,35405,4
8976,35406,4
8977,35407,7
8978,34639,7
8979,35408,5
8980,34585,2
8981,26731,2
8982,35344,4
8983,37052,2
8984,35337,3
8985,28522,3
8986,35341,5
8987,35425,10
8988,34590,2
8989,34586,3
8990,34593,1
8991,34608,6
8992,34635,2
8993,35336,4
8994,2003,5
8995,1863,6
8996,35339,3
8997,35340,4
8998,35342,3
8999,34620,3
9000,35345,3
9001,35346,3
9002,10746,18
9003,30964,10
9004,10736,6
9005,12507,8
9006,14058,25
9007,6330,10
9008,14357,33
9009,46167,12
9010,5008,15
9011,15135,10
9012,34594,16
9013,19499,26
9014,19479,18
9015,14860,5
9016,27544,4
9017,10447,45
9018,14558,8
9019,3640,45
9020,10257,37
9021,612,34
9022,4974,34
9023,24224,15
9024,32684,7
9025,31581,2
9026,17191,52
9027,23759,11
9028,2857,54
9029,24165,2
9030,38898,12
9031,23135,7
9032,23183,7
9033,4873,11
9034,12221,5
9035,12222,6
9036,12223,5
9037,12224,9
9038,12225,4
9039,12226,5
9040,12227,4
9041,788,12
9042,2417,11
9043,2397,18
9044,7569,14
9045,12028,41
9046,28416,11
9047,28389,7
9048,24309,11
9049,3880,8
9050,11945,5
9051,12728,10
9052,12727,9
9053,10343,7
9054,14139,10
9055,12425,16
9056,24862,22
9057,24905,7
9058,11431,16
9059,29271,4
9060,11422,14
9061,11987,5
9062,19507,8
9063,847,15
9064,2536,3
9065,21673,2
9066,13689,17
9067,26279,3
9068,20624,13
9069,10114,23
9070,4877,49
9071,18368,26
9072,18370,35
9073,6646,39
9074,14095,54
9075,12627,28
9076,17711,14
9077,45304,3
9078,38863,10
9079,16647,7
9080,16648,12
9081,2820,34
9082,2665,10
9083,4610,15
9084,4612,18
9085,359,18
9086,4615,12
9087,358,22
9088,4486,36
9089,767,19
9090,4484,18
9091,851,17
9092,39709,4
9093,35000,11
9094,34931,8
9095,37332,2
9096,27105,27
9097,27247,60
9098,28456,24
9099,39952,18
9100,29556,17
9101,29118,19
9102,4864,11
9103,20723,8
9104,12587,9
9105,30724,12
9106,26535,38
9107,29512,11
9108,29514,8
9109,29515,11
9110,29517,12
9111,29519,9
9112,29520,8
9113,29521,11
9114,19019,7
9115,31482,80
9116,32672,24
9117,32673,28
9118,13653,11
9119,8363,26
9120,26280,19
9121,26282,18
9122,37501,9
9123,1966,10
9124,33557,11
9125,29677,17
9126,12517,18
9127,12596,4
9128,12597,5
9129,3006,28
9130,37492,5
9131,37493,4
9132,37494,4
9133,18786,17
9134,30715,20
9135,35243,12
9136,16095,27
9137,37505,20
9138,29488,23
9139,23286,26
9140,24595,7
9141,24591,7
9142,31892,4
9143,37536,3
9144,34747,3
9145,24600,4
9146,23284,6
9147,18554,13
9148,37541,8
9149,24246,12
9150,1056,29
9151,23276,6
9152,25781,32
9153,7284,16
9154,9882,34
9155,27601,19
9156,37613,1
9157,17979,6
9158,12094,43
9159,28442,21
9160,10071,3
9161,10073,2
9162,27417,10
9163,552,10
9164,12865,5
9165,28019,6
9166,32675,18
9167,41159,7
9168,8067,1
9169,10165,10
9170,41174,4
9171,13438,16
9172,24142,22
9173,28098,20
9174,4693,16
9175,24018,10
9176,29100,34
9177,37069,17
9178,17965,10
9179,37735,3
9180,42114,14
9181,273,20
9182,2550,13
9183,24496,13
9184,39472,19
9185,33122,46
9186,25026,12
9187,24889,28
9188,36002,27
9189,25735,40
9190,37818,16
9191,36390,9
9192,11162,31
9193,17454,3
9194,10871,10
9195,8364,15
9196,1129,14
9197,6106,1
9198,17444,5
9199,46108,2
9200,23638,10
9201,21431,24
9202,1375,31
9203,1519,60
9204,26790,7
9205,35426,1
9206,1979,10
9207,27315,22
9208,16216,27
9209,8312,34
9210,12555,18
9211,66,11
9212,27011,14
9213,10105,11
9214,18612,16
9215,11430,12
9216,37937,7
9217,20849,5
9218,12033,12
9219,19975,13
9220,11751,17
9221,2639,11
9222,12204,12
9223,2534,6
9224,8209,8
9225,2627,6
9226,19960,5
9227,2047,5
9228,39108,4
9229,13969,5
9230,27911,3
9231,26121,16
9232,26122,15
9233,927,10
9234,21637,27
9235,17037,5
9236,8095,5
9237,9746,12
9238,34258,27
9239,32717,22
9240,24390,33
9241,5242,14
9242,1136,16
9243,18441,8
9244,20987,7
9245,9705,69
9246,36217,5
9247,33028,6
9248,41280,13
9249,18453,13
9250,41281,9
9251,21865,9
9252,21830,13
9253,15692,18
9254,11509,9
9255,1795,8
9256,16657,8
9257,25511,27
9258,9497,38
9259,30382,30
9260,30160,3
9261,28176,10
9262,889,13
9263,26249,12
9264,2824,39
9265,424,9
9266,40338,6
9267,4686,14
9268,4687,9
9269,34872,5
9270,30820,8
9271,29695,1
9272,8832,40
9273,18001,10
9274,15457,10
9275,15337,14
9276,15461,11
9277,925,8
9278,22274,6
9279,22275,8
9280,22276,6
9281,18002,10
9282,15462,8
9283,9892,11
9284,27402,4
9285,18375,23
9286,17183,9
9287,17184,19
9288,17185,20
9289,7201,28
9290,17186,20
9291,17187,27
9292,17188,31
9293,36617,12
9294,29935,13
9295,10086,65
9296,26311,47
9297,10085,55
9298,31668,22
9299,25214,20
9300,32882,9
9301,14989,17
9302,14382,16
9303,5847,12
9304,11567,58
9305,22074,3
9306,2769,21
9307,8343,17
9308,8342,8
9309,41,19
9310,81,19
9311,83,19
9312,7350,22
9313,21347,19
9314,1914,24
9315,16811,44
9316,38380,9
9317,16659,4
9318,19015,12
9319,43654,5
9320,20699,14
9321,20650,19
9322,20669,7
9323,17807,9
9324,35523,7
9325,27570,7
9326,35520,4
9327,31108,23
9328,35575,36
9329,41161,11
9330,867,11
9331,19722,7
9332,32493,16
9333,32580,8
9334,2673,13
9335,25917,16
9336,34584,3
9337,26348,27
9338,26347,18
9339,10222,21
9340,38503,4
9341,31222,23
9342,26351,22
9343,19864,4
9344,19863,4
9345,13059,17
9346,17962,6
9347,6272,4
9348,10406,7
9349,30021,1
9350,11748,8
9351,11771,9
9352,42738,3
9353,23514,18
9354,31644,11
9355,20729,8
9356,12111,20
9357,679,54
9358,17198,49
9359,13599,12
9360,17370,3
9361,17358,4
9362,3126,10
9363,2906,12
9364,26292,8
9365,26598,31
9366,26600,18
9367,26606,55
9368,24127,12
9369,2902,17
9370,7934,20
9371,32073,21
9372,13420,4
9373,13409,13
9374,2553,4
9375,30583,11
9376,735,6
9377,9967,11
9378,38648,12
9379,9926,11
9380,9878,31
9381,16905,8
9382,9966,12
9383,2345,8
9384,3120,10
9385,2529,21
9386,37033,3
9387,28600,12
9388,4701,6
9389,3190,13
9390,38349,19
9391,27998,16
9392,16711,7
9393,18376,10
9394,13344,65
9395,34709,5
9396,34710,9
9397,1741,25
9398,15339,6
9399,35979,5
9400,6188,14
9401,13346,30
9402,1732,5
9403,1755,8
9404,1757,7
9405,11012,10
9406,16499,5
9407,116,4
9408,16500,7
9409,16501,4
9410,6784,40
9411,1457,23
9412,6723,26
9413,6724,26
9414,1367,3
9415,24830,23
9416,28241,4
9417,11120,18
9418,8632,3
9419,35743,5
9420,29327,14
9421,13922,4
9422,41410,4
9423,22185,2
9424,20248,1
9425,20867,10
9426,20852,6
9427,8819,3
9428,6560,24
9429,16858,11
9430,2842,9
9431,10294,20
9432,24096,11
9433,11622,5
9434,14547,4
9435,26921,14
9436,26999,16
9437,39234,15
9438,26941,10
9439,5548,20
9440,20275,10
9441,20192,4
9442,16654,6
9443,16655,6
9444,16656,9
9445,16658,10
9446,5919,6
9447,13238,28
9448,7619,38
9449,2595,17
9450,10396,11
9451,6973,41
9452,1152,7
9453,23757,63
9454,14024,17
9455,7825,15
9456,13896,21
9457,1139,12
9458,2171,31
9459,16248,9
9460,24389,8
9461,12361,19
9462,25806,10
9463,20302,6
9464,7120,29
9465,39688,4
9466,25774,3
9467,282,14
9468,15315,18
9469,15328,11
9470,15330,13
9471,928,12
9472,929,13
9473,3452,17
9474,3453,14
9475,24427,6
9476,11036,14
9477,145,36
9478,38934,17
9479,11303,71
9480,36323,6
9481,5357,6
9482,33067,10
9483,10779,13
9484,20246,15
9485,38954,3
9486,44161,1
9487,47606,2
9488,9505,20
9489,5624,40
9490,32577,12
9491,5633,15
9492,13564,13
9493,31187,20
9494,31190,19
9495,36069,14
9496,21514,15
9497,1971,13
9498,21624,10
9499,30834,8
9500,1998,20
9501,29537,4
9502,4128,33
9503,22996,16
9504,35598,6
9505,22585,9
9506,23213,7
9507,41089,5
9508,29073,2
9509,39062,2
9510,25198,2
9511,17175,4
9512,25199,2
9513,25200,2
9514,25201,4
9515,25202,5
9516,25203,3
9517,25204,4
9518,25205,3
9519,25206,4
9520,25207,4
9521,25208,4
9522,25209,2
9523,25210,4
9524,25211,8
9525,25212,3
9526,39057,3
9527,27259,4
9528,18298,2
9529,39056,3
9530,25186,3
9531,39058,1
9532,39060,1
9533,39063,3
9534,29029,12
9535,28106,15
9536,12284,6
9537,32096,8
9538,46648,2
9539,2236,18
9540,11024,11
9541,21518,7
9542,16203,19
9543,16273,10
9544,34548,7
9545,16281,7
9546,16140,4
9547,32766,11
9548,16692,16
9549,16693,18
9550,16128,7
9551,28463,10
9552,2889,18
9553,9466,49
9554,15134,14
9555,12809,11
9556,18583,13
9557,10287,13
9558,3846,9
9559,4256,11
9560,24365,8
9561,27672,21
9562,14125,14
9563,35656,6
9564,36908,9
9565,35654,5
9566,24262,4
9567,818,11
9568,2855,13
9569,40297,8
9570,26098,16
9571,23892,17
9572,38897,13
9573,23920,25
9574,20853,12
9575,34006,13
9576,39686,14
9577,39683,14
9578,15129,15
9579,39463,15
9580,20863,16
9581,38904,15
9582,14601,5
9583,25614,7
9584,12155,5
9585,14390,11
9586,25615,7
9587,14036,7
9588,3615,45
9589,4695,17
9590,4703,25
9591,35828,25
9592,8,24
9593,47151,2
9594,47148,1
9595,47149,1
9596,4617,6
9597,31,26
9598,16998,1
9599,4710,26
9600,26103,19
9601,26105,11
9602,12276,40
9603,901,12
9604,28509,1
9605,32874,24
9606,939,13
9607,24459,17
9608,36937,60
9609,47759,47
9610,10397,41
9611,20860,17
9612,39319,7
9613,148,24
9614,9501,18
9615,29000,15
9616,17730,35
9617,20955,15
9618,45178,2
9619,20677,5
9620,8099,19
9621,17818,10
9622,8101,6
9623,8082,10
9624,5983,8
9625,8109,10
9626,8088,12
9627,644,8
9628,8173,25
9629,19147,27
9630,35338,2
9631,35347,3
9632,35348,2
9633,35349,2
9634,35350,2
9635,35351,2
9636,1888,4
9637,35343,2
9638,7124,26
9639,44483,1
9640,40621,18
9641,34992,16
9642,46313,3
9643,6700,3
9644,4611,7
9645,1753,5
9646,4887,16
9647,10620,27
9648,19798,24
9649,19799,18
9650,19800,26
9651,20093,15
9652,11077,24
9653,41872,7
9654,37163,3
9655,21839,5
9656,41873,4
9657,7936,1
9658,18750,13
9659,29905,23
9660,44891,5
9661,39444,11
9662,40735,10
9663,8132,12
9664,18189,13
9665,24857,4
9666,10221,3
9667,39457,5
9668,30944,3
9669,10279,6
9670,39465,2
9671,27217,5
9672,5312,5
9673,8243,9
9674,18706,7
9675,22080,5
9676,2841,8
9677,12434,3
9678,12402,4
9679,22083,3
9680,11917,1
9681,22082,5
9682,33770,8
9683,28029,3
9684,41164,6
9685,32987,3
9686,23278,6
9687,23279,4
9688,23280,7
9689,23283,5
9690,23285,5
9691,45305,2
9692,36833,4
9693,21244,5
9694,38494,8
9695,37310,4
9696,38495,7
9697,29491,8
9698,47406,3
9699,21199,4
9700,21265,7
9701,21233,3
9702,37312,3
9703,37311,4
9704,28530,2
9705,38496,1
9706,38497,1
9707,24695,3
9708,20660,3
9709,14009,12
9710,8411,18
9711,14020,20
9712,24976,23
9713,14014,11
9714,12148,10
9715,12512,16
9716,8412,21
9717,5594,39
9718,27486,6
9719,27726,16
9720,21847,8
9721,21869,8
9722,21722,7
9723,21762,7
9724,24219,19
9725,31789,6
9726,22076,3
9727,34158,3
9728,26370,3
9729,34156,5
9730,34169,10
9731,32507,4
9732,21235,3
9733,32478,10
9734,42386,4
9735,34035,26
9736,10233,12
9737,10111,45
9738,26372,2
9739,34159,5
9740,9328,13
9741,21298,6
9742,28806,17
9743,25758,2
9744,6271,10
9745,6325,2
9746,39573,4
9747,12066,14
9748,4692,17
9749,14923,4
9750,14396,5
9751,12519,7
9752,8591,4
9753,27674,9
9754,27710,14
9755,39583,9
9756,32829,14
9757,12067,12
9758,32830,11
9759,26952,24
9760,27708,18
9761,23067,26
9762,12347,10
9763,34783,16
9764,30558,10
9765,11958,9
9766,30014,5
9767,30443,11
9768,30009,6
9769,12073,3
9770,39706,6
9771,2873,11
9772,39705,17
9773,12127,5
9774,32831,13
9775,30012,8
9776,12081,11
9777,12071,9
9778,39704,7
9779,27738,16
9780,23216,12
9781,23206,15
9782,36647,3
9783,39695,11
9784,35597,6
9785,23006,8
9786,25447,4
9787,5217,30
9788,39702,8
9789,39703,4
9790,23123,9
9791,28640,3
9792,23121,5
9793,23062,3
9794,30420,10
9795,9496,31
9796,29085,16
9797,29694,2
9798,25744,2
9799,38458,3
9800,30561,13
9801,33775,13
9802,377,14
9803,4711,34
9804,10924,20
9805,17190,44
9806,41327,2
9807,25473,13
9808,1149,5
9809,22397,13
9810,20865,17
9811,20856,12
9812,24177,13
9813,30023,13
9814,8177,11
9815,19331,6
9816,42330,5
9817,617,9
9818,26544,6
9819,40944,10
9820,29529,10
9821,8455,14
9822,18562,66
9823,26240,36
9824,42329,13
9825,23906,32
9826,28370,21
9827,11080,24
9828,21661,20
9829,8261,8
9830,34871,7
9831,22179,5
9832,12335,8
9833,10289,2
9834,8683,8
9835,39853,5
9836,23275,8
9837,23043,3
9838,38538,4
9839,36615,5
9840,25757,4
9841,28300,12
9842,2154,16
9843,45396,3
9844,17007,18
9845,44119,3
9846,25739,5
9847,32366,7
9848,29216,28
9849,32849,7
9850,25714,14
9851,28347,7
9852,32579,9
9853,31042,8
9854,17848,11
9855,11055,21
9856,25592,4
9857,15290,8
9858,12332,20
9859,13295,21
9860,11979,21
9861,15370,13
9862,15371,15
9863,7050,25
9864,19842,1
9865,19843,4
9866,34130,4
9867,34131,4
9868,19852,12
9869,43001,4
9870,16379,13
9871,23110,6
9872,23129,6
9873,23177,8
9874,13835,14
9875,40021,14
9876,38317,22
9877,29230,5
9878,3316,9
9879,3317,7
9880,3319,7
9881,3315,7
9882,31231,4
9883,40694,8
9884,37654,2
9885,31232,3
9886,26908,5
9887,274,23
9888,34778,26
9889,23060,23
9890,4034,15
9891,4033,29
9892,13398,4
9893,24997,11
9894,7273,16
9895,17287,4
9896,31001,9
9897,34021,17
9898,42679,9
9899,47302,2
9900,29138,11
9901,14867,2
9902,39471,20
9903,35532,21
9904,30824,24
9905,38651,15
9906,10246,10
9907,12209,1
9908,11678,2
9909,32758,24
9910,2741,12
9911,25807,10
9912,9768,8
9913,40350,11
9914,12400,2
9915,35244,4
9916,7874,9
9917,40263,3
9918,8127,5
9919,9894,12
9920,17487,6
9921,28242,2
9922,40313,7
9923,21760,6
9924,40371,12
9925,5010,13
9926,20692,9
9927,1875,2
9928,11870,7
9929,33372,5
9930,28714,3
9931,38858,6
9932,32692,6
9933,32760,2
9934,11688,11
9935,40361,5
9936,17959,4
9937,32683,6
9938,28648,12
9939,19496,13
9940,19574,16
9941,6338,12
9942,20710,4
9943,14843,4
9944,30417,20
9945,17808,13
9946,10159,4
9947,10155,10
9948,3012,3
9949,16883,7
9950,16959,16
9951,2849,18
9952,16879,3
9953,24132,10
9954,11898,8
9955,3345,14
9956,26400,13
9957,22721,24
9958,46833,7
9959,4975,16
9960,4993,17
9961,17189,62
9962,17192,19
9963,17193,19
9964,17194,42
9965,8279,10
9966,24212,15
9967,37315,11
9968,16130,3
9969,17408,5
9970,17396,7
9971,17397,3
9972,17398,6
9973,16378,3
9974,17399,3
9975,17400,6
9976,17401,5
9977,17402,3
9978,16104,2
9979,14005,9
9980,17403,5
9981,17404,6
9982,17405,7
9983,17406,6
9984,17407,4
9985,14007,1
9986,17386,25
9987,8791,10
9988,27934,13
9989,27617,6
9990,27579,4
9991,8794,5
9992,8792,5
9993,40477,5
9994,8796,6
9995,28305,8
9996,28284,7
9997,8793,7
9998,19551,28
9999,28252,10
10000,14054,7
10001,5456,14
10002,32576,14
10003,5614,13
10004,5577,39
10005,5532,41
10006,19484,21
10007,32578,14
10008,25104,27
10009,24001,16
10010,36813,15
10011,5440,14
10012,16452,84
10013,42056,8
10014,10619,8
10015,20300,3
10016,24368,13
10017,17958,9
10018,17937,7
10019,23115,15
10020,23119,3
10021,5348,12
10022,27609,33
10023,45364,8
10024,153,26
10025,40150,2
10026,25216,2
10027,25217,3
10028,25218,2
10029,25219,2
10030,25220,2
10031,40154,4
10032,35703,12
10033,7937,9
10034,35701,19
10035,40529,6
10036,22408,36
10037,24856,3
10038,26061,10
10039,30370,11
10040,23527,6
10041,21248,2
10042,9799,13
10043,13999,12
10044,34304,20
10045,9218,4
10046,13259,17
10047,25957,13
10048,17968,12
10049,23900,9
10050,15191,1
10051,4697,10
10052,13442,26
10053,2987,12
10054,9964,11
10055,2986,11
10056,2811,15
10057,16019,18
10058,4167,21
10059,15199,17
10060,13337,19
10061,1535,14
10062,1512,17
10063,1544,16
10064,28074,13
10065,28376,17
10066,32574,11
10067,32575,12
10068,32359,7
10069,6275,15
10070,8690,5
10071,33308,2
10072,12267,2
10073,40920,6
10074,8630,2
10075,26586,14
10076,15228,14
10077,36362,10
10078,26346,17
10079,15733,11
10080,36449,19
10081,27622,11
10082,25755,10
10083,36450,15
10084,26283,14
10085,30039,9
10086,27484,7
10087,27523,3
10088,34167,8
10089,27482,7
10090,5320,14
10091,40690,2
10092,34153,14
10093,18646,9
10094,5336,6
10095,13049,17
10096,20679,9
10097,39605,6
10098,34793,5
10099,39604,4
10100,6148,6
10101,24854,4
10102,4704,30
10103,905,17
10104,31627,7
10105,28656,6
10106,21429,8
10107,39697,8
10108,31814,33
10109,37467,23
10110,6186,11
10111,39526,13
10112,26336,27
10113,22078,3
10114,894,9
10115,37305,7
10116,9495,10
10117,29163,4
10118,22472,20
10119,22699,14
10120,13440,14
10121,21016,10
10122,40859,2
10123,23756,2
10124,25925,9
10125,14537,17
10126,14523,8
10127,30877,22
10128,24391,21
10129,35984,8
10130,35685,3
10131,37517,6
10132,8737,3
10133,35122,7
10134,12269,3
10135,3350,6
10136,1992,26
10137,12219,13
10138,42,14
10139,40949,12
10140,33302,11
10141,42981,5
10142,25767,19
10143,2892,16
10144,41699,5
10145,5288,3
10146,16850,3
10147,40961,17
10148,16597,14
10149,25213,8
10150,33713,24
10151,34691,11
10152,25075,4
10153,9883,9
10154,16485,16
10155,43545,2
10156,35065,1
10157,38807,3
10158,35061,2
10159,13925,7
10160,13272,37
10161,11225,5
10162,33670,7
10163,33673,3
10164,23308,4
10165,33672,6
10166,10953,2
10167,11190,34
10168,3245,22
10169,3246,18
10170,3247,22
10171,3251,20
10172,43523,2
10173,47440,2
10174,46821,7
10175,38643,18
10176,18500,23
10177,20886,6
10178,30609,5
10179,30610,3
10180,1445,17
10181,30611,3
10182,30612,5
10183,39836,4
10184,27367,10
10185,1588,5
10186,15622,16
10187,41081,3
10188,41086,4
10189,32967,9
10190,6500,7
10191,22300,2
10192,22291,5
10193,22292,3
10194,22293,3
10195,22294,6
10196,32975,9
10197,36459,3
10198,10830,16
10199,9490,11
10200,26241,36
10201,36022,9
10202,39531,12
10203,8288,9
10204,44057,6
10205,4032,15
10206,3865,10
10207,25376,8
10208,4035,9
10209,19043,15
10210,16024,8
10211,17144,25
10212,38902,4
10213,19044,11
10214,35744,7
10215,29098,4
10216,2438,8
10217,9950,9
10218,19157,7
10219,732,10
10220,11347,8
10221,2531,21
10222,3134,4
10223,29097,11
10224,2548,3
10225,807,11
10226,25926,11
10227,2677,6
10228,34991,9
10229,34996,10
10230,3000,15
10231,37631,9
10232,18580,19
10233,32225,6
10234,25444,65
10235,28483,8
10236,29187,2
10237,11899,2
10238,24211,1
10239,11426,20
10240,20769,26
10241,21539,22
10242,7174,12
10243,8258,10
10244,12653,5
10245,26392,6
10246,27425,4
10247,14656,12
10248,14343,12
10249,8727,16
10250,10546,17
10251,14916,3
10252,14484,14
10253,36765,5
10254,21411,12
10255,14666,1
10256,21413,3
10257,14482,22
10258,21412,16
10259,21414,6
10260,32845,14
10261,8435,9
10262,40169,7
10263,28519,7
10264,8654,7
10265,9891,17
10266,9893,11
10267,9895,10
10268,9896,10
10269,9897,9
10270,9898,10
10271,9899,11
10272,29212,24
10273,29213,21
10274,29215,22
10275,29211,25
10276,23622,7
10277,25849,5
10278,2403,5
10279,9778,11
10280,9780,13
10281,9781,10
10282,32843,11
10283,1416,18
10284,8283,3
10285,16526,5
10286,2418,7
10287,29251,10
10288,29174,10
10289,31254,33
10290,27725,8
10291,27559,7
10292,40407,3
10293,12130,20
10294,24603,8
10295,9767,7
10296,9890,6
10297,39712,4
10298,9763,17
10299,9764,17
10300,3068,15
10301,2939,15
10302,9772,13
10303,9773,16
10304,9776,14
10305,25929,10
10306,11259,12
10307,41396,12
10308,39054,15
10309,9744,12
10310,9745,17
10311,9747,9
10312,9750,15
10313,9751,8
10314,26437,40
10315,45589,8
10316,25669,3
10317,29992,12
10318,23961,12
10319,17138,3
10320,27560,20
10321,24833,21
10322,3572,40
10323,11014,50
10324,20252,17
10325,34722,20
10326,34269,14
10327,38186,4
10328,41415,6
10329,36911,9
10330,41424,2
10331,41191,5
10332,26792,2
10333,35073,11
10334,36912,4
10335,36913,7
10336,32847,6
10337,32848,6
10338,16577,10
10339,16571,14
10340,31683,7
10341,41414,5
10342,30943,6
10343,128,17
10344,24832,26
10345,36914,5
10346,8601,12
10347,31648,2
10348,5815,28
10349,17177,2
10350,16475,53
10351,35106,5
10352,29928,11
10353,36909,6
10354,34724,8
10355,31632,3
10356,17171,6
10357,40168,8
10358,12333,10
10359,14497,13
10360,41913,4
10361,38162,7
10362,25215,2
10363,36739,4
10364,12105,7
10365,20260,7
10366,7187,13
10367,26391,9
10368,24972,13
10369,24210,10
10370,7175,13
10371,41467,3
10372,8284,13
10373,24114,22
10374,27449,11
10375,21631,6
10376,798,22
10377,12576,29
10378,8795,2
10379,33963,3
10380,10759,20
10381,4504,41
10382,23450,2
10383,20659,19
10384,27611,9
10385,36408,5
10386,32014,13
10387,31186,7
10388,20682,4
10389,20736,10
10390,36476,8
10391,5193,6
10392,25828,3
10393,21809,6
10394,21733,19
10395,21716,10
10396,39372,3
10397,8661,14
10398,7620,6
10399,29068,14
10400,29065,5
10401,26612,9
10402,24699,5
10403,32371,4
10404,32351,3
10405,1086,6
10406,29061,2
10407,6354,2
10408,29047,6
10409,38621,4
10410,2291,23
10411,43070,13
10412,29020,5
10413,44420,2
10414,17546,2
10415,17547,3
10416,17550,11
10417,30952,6
10418,10976,14
10419,27628,67
10420,32017,6
10421,39727,13
10422,35894,3
10423,34792,20
10424,20271,9
10425,14013,5
10426,18709,15
10427,16341,28
10428,12691,7
10429,29534,6
10430,29535,5
10431,29536,8
10432,12721,2
10433,5181,26
10434,6162,10
10435,11250,10
10436,17956,3
10437,24029,7
10438,9927,10
10439,9928,11
10440,26787,36
10441,7680,16
10442,10536,13
10443,16611,24
10444,2535,15
10445,31640,4
10446,29204,1
10447,4829,4
10448,2371,4
10449,41215,5
10450,24598,5
10451,24597,4
10452,4879,42
10453,13910,28
10454,28750,2
10455,28768,6
10456,40815,17
10457,38217,23
10458,40814,14
10459,16048,5
10460,16051,6
10461,16047,5
10462,16044,5
10463,16040,11
10464,14504,12
10465,6571,16
10466,20488,7
10467,20487,5
10468,20485,14
10469,38694,3
10470,42596,1
10471,38695,2
10472,38696,3
10473,46611,3
10474,27128,4
10475,27305,12
10476,32977,13
10477,41094,7
10478,46946,9
10479,37318,15
10480,21339,20
10481,42762,5
10482,34346,4
10483,34344,6
10484,34696,4
10485,34697,5
10486,34698,7
10487,34699,4
10488,11199,4
10489,39212,5
10490,43037,4
10491,87,16
10492,9447,30
10493,21610,14
10494,10115,20
10495,30721,18
10496,15108,9
10497,1767,9
10498,33417,6
10499,2895,45
10500,20742,9
10501,20752,10
10502,6573,11
10503,6575,21
10504,6577,16
10505,29539,15
10506,10198,14
10507,10109,14
10508,26355,12
10509,22697,13
10510,41917,10
10511,8151,2
10512,24220,14
10513,37067,15
10514,15919,13
10515,41869,11
10516,5554,9
10517,41870,13
10518,3328,10
10519,37500,11
10520,36570,14
10521,30380,7
10522,33387,10
10523,6372,26
10524,19023,10
10525,19014,11
10526,6118,21
10527,19010,9
10528,19025,14
10529,16690,19
10530,19013,11
10531,27518,6
10532,29368,16
10533,29366,9
10534,2675,9
10535,41092,5
10536,21799,4
10537,21876,6
10538,30362,8
10539,33449,14
10540,21870,15
10541,27863,13
10542,23245,1
10543,23247,20
10544,21537,11
10545,10119,10
10546,27240,5
10547,26331,6
10548,9840,22
10549,29713,4
10550,22409,5
10551,24214,14
10552,43074,5
10553,5685,21
10554,26529,19
10555,2969,5
10556,26560,3
10557,26548,2
10558,27142,4
10559,31634,15
10560,42133,5
10561,42135,20
10562,1394,10
10563,14165,19
10564,19702,13
10565,30363,10
10566,17483,12
10567,7356,23
10568,8341,10
10569,28501,13
10570,28500,8
10571,4696,8
10572,31091,2
10573,42210,3
10574,28349,7
10575,42218,2
10576,20961,4
10577,32772,1
10578,28344,4
10579,42219,6
10580,27377,5
10581,16894,11
10582,31234,3
10583,3013,6
10584,16962,8
10585,9839,17
10586,7142,20
10587,9841,18
10588,9842,18
10589,9844,20
10590,26836,2
10591,36532,2
10592,39869,11
10593,3408,11
10594,34216,42
10595,15871,2
10596,19703,3
10597,38505,7
10598,25373,3
10599,21675,11
10600,24164,11
10601,21419,10
10602,21692,9
10603,27334,2
10604,27547,3
10605,27545,4
10606,6991,6
10607,17544,8
10608,17545,4
10609,24103,6
10610,27546,4
10611,21560,2
10612,12548,3
10613,10576,11
10614,10903,6
10615,13164,17
10616,13100,15
10617,3555,2
10618,41217,3
10619,31865,6
10620,14006,6
10621,21292,6
10622,10131,11
10623,36407,9
10624,26288,7
10625,10089,27
10626,27498,15
10627,20740,2
10628,43130,4
10629,16712,6
10630,10301,6
10631,25709,14
10632,21278,5
10633,6255,21
10634,11639,4
10635,21251,5
10636,3537,24
10637,21597,8
10638,21771,7
10639,39868,8
10640,32805,5
10641,47713,2
10642,12314,13
10643,12692,18
10644,46935,4
10645,10270,7
10646,16455,5
10647,46985,4
10648,25945,1
10649,18061,5
10650,27490,6
10651,44566,5
10652,11755,5
10653,18444,7
10654,11888,2
10655,39665,3
10656,12118,3
10657,35672,7
10658,17942,10
10659,19027,10
10660,24619,15
10661,13785,30
10662,19107,3
10663,19112,2
10664,15226,21
10665,39708,8
10666,30921,6
10667,2837,10
10668,22084,15
10669,12257,3
10670,10251,7
10671,32888,14
10672,421,35
10673,39943,12
10674,21918,3
10675,43024,3
10676,44687,4
10677,42565,4
10678,6196,7
10679,22282,3
10680,26438,33
10681,26439,20
10682,26440,37
10683,39504,21
10684,8339,2
10685,38358,6
10686,20666,5
